! Loc_lbv.dat             
! Arm segment: Loc         8.2   -25.0  45.0      8.60           5.00
   174.000   -13.098     3.599     8.705     0.253     0.367
   175.000   -12.586     3.793     8.706     0.211     0.367
   176.000   -12.028     3.986     8.706     0.169     0.367
   177.000   -11.469     4.180     8.707     0.127     0.367
   178.000   -10.911     4.373     8.707     0.085     0.367
   179.000   -10.352     4.567     8.708     0.042     0.368
   180.000    -9.794     4.211     8.708     0.000     0.368
   181.000    -9.356     3.532     8.709    -0.042     0.369
   182.000    -9.264     2.853     8.709    -0.085     0.370
   183.000    -9.172     2.174     8.710    -0.127     0.371
   184.000    -9.080     1.567     8.711    -0.170     0.371
   185.000    -8.988     1.065     8.711    -0.213     0.373
   186.000    -8.896     0.563     8.712    -0.257     0.374
   187.000    -8.804     0.062     8.712    -0.300     0.375
   188.000    -8.712    -0.440     8.713    -0.344     0.376
   189.000    -8.620    -0.942     8.714    -0.389     0.378
   190.000    -8.528     0.350     8.714    -0.433     0.380
   191.000    -8.435     2.481     8.715    -0.478     0.381
   192.000    -8.356     3.891     8.715    -0.524     0.383
   193.000    -8.307     4.029     8.716    -0.570     0.385
   194.000    -8.259     4.168     8.717    -0.616     0.388
   195.000    -8.210     4.306     8.717    -0.663     0.390
   196.000    -8.161     4.444     8.718    -0.711     0.392
   197.000    -8.113     4.583     8.718    -0.759     0.395
   198.000    -8.064     4.886     8.719    -0.807     0.398
   199.000    -8.015     5.239     8.720    -0.857     0.401
   200.000    -7.966     5.591     8.720    -0.907     0.404
   201.000    -7.918     5.943     8.721    -0.958     0.407
   202.000    -7.876     6.295     8.722    -1.010     0.410
   203.000    -8.323     6.648     8.722    -1.062     0.414
   204.000    -8.771     7.000     8.723    -1.116     0.418
   205.000    -9.219     7.443     8.724    -1.170     0.422
   206.000    -9.666     8.014     8.725    -1.226     0.426
   207.000   -10.114     8.586     8.725    -1.282     0.430
   208.000   -10.561     8.893     8.726    -1.340     0.435
   209.000   -10.879     9.079     8.727    -1.399     0.439
   210.000   -10.537     9.264     8.728    -1.459     0.444
   211.000   -10.194     9.450     8.729    -1.521     0.450
   212.000    -9.852     9.636     8.729    -1.584     0.455
   213.000    -9.510     9.822     8.730    -1.648     0.461
   214.000    -9.167    10.008     8.731    -1.714     0.467
   215.000    -8.825    10.231     8.732    -1.782     0.474
   216.000    -8.482    10.469     8.733    -1.852     0.480
   217.000    -8.140    10.706     8.734    -1.923     0.487
   218.000    -7.688    10.944     8.735    -1.997     0.494
   219.000    -6.910    11.181     8.736    -2.073     0.502
   220.000    -6.132    11.658     8.737    -2.151     0.510
   221.000    -5.354    12.748     8.738    -2.232     0.519
   222.000    -4.576    13.837     8.739    -2.315     0.528
   223.000    -3.798    14.630     8.740    -2.401     0.537
   224.000    -3.019    15.011     8.742    -2.490     0.547
   225.000    -2.271    15.334     8.743    -2.582     0.557
   226.000    -2.074    15.562     8.744    -2.677     0.568
   227.000    -1.876    15.790     8.745    -2.777     0.579
   228.000    -1.679    16.018     8.747    -2.880     0.591
   229.000    -1.481    16.235     8.748    -2.987     0.604
   230.000    -1.284    16.452     8.750    -3.098     0.617
   231.000    -1.086    16.669     8.751    -3.215     0.632
   232.000    -0.888    16.885     8.753    -3.336     0.646
   233.000    -0.691    17.149     8.755    -3.463     0.662
   234.000    -0.610    17.604     8.756    -3.596     0.679
   235.000    -0.652    18.059     8.758    -3.736     0.697
   236.000    -0.694    18.514     8.760    -3.882     0.715
   237.000    -0.736    18.970     8.762    -4.035     0.735
   238.000    -0.763    19.425     8.764    -4.197     0.756
   239.000    -0.763    19.880     8.767    -4.368     0.779
   250.000    -0.760    20.000     8.803    -7.096     1.157
